TIC_ID,ra,dec,Tmag
415969908,0.0,0.0,
207468080,0.0,0.0,
150428135,0.0,0.0,
73540072,0.0,0.0,
470171739,0.0,0.0,
395393265,0.0,0.0,
418255064,0.0,0.0,
200322593,0.0,0.0,
189231635,0.0,0.0,
332558858,0.0,0.0,
261867566,0.0,0.0,
29344935,0.0,0.0,
272086159,0.0,0.0,
70899085,0.0,0.0,
69356268,0.0,0.0,
158483359,0.0,0.0,
198485881,0.0,0.0,
406667029,0.0,0.0,
355703913,0.0,0.0,
